transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000396965.1	ZNF182	X	47835565	47847995	1920	4	3.4467196649799e-05	8.57684416526068e-06	2.20010033290982e-05	3.8893491554401e-06
ENST00000379059.3	POLA1	X	24712078	25014067	4389	37	9.05537135137062e-05	2.2883334141772e-05	5.62855496193935e-05	1.13848297525408e-05
ENST00000381134.3	ARSE	X	2852872	2878441	1770	10	4.88352069213757e-05	1.54104498507912e-05	2.95024695548572e-05	3.92228751572735e-06
ENST00000218340.3	RP2	X	46696535	46739204	1053	5	2.20751273353165e-05	5.46675038342673e-06	1.48206527385664e-05	1.7877242133234e-06
ENST00000218348.3	USP11	X	47092313	47107329	2892	21	8.43119154047873e-05	2.37306181488407e-05	5.31011173444863e-05	7.4801799114603e-06
ENST00000335972.6	UBA1	X	47058201	47074328	3177	25	8.4766729117549e-05	2.26721501206301e-05	5.37558933935675e-05	8.3386856033514e-06
ENST00000377967.4	KDM6A	X	44732797	44970656	4206	29	8.58701488538295e-05	2.25510537831604e-05	5.19703740666987e-05	1.13487210039704e-05
ENST00000377045.4	ARAF	X	47422366	47430856	1821	15	5.00682649843014e-05	1.33727585931672e-05	3.23334490263408e-05	4.36205736479335e-06
ENST00000398334.1	FANCB	X	14861688	14883632	2580	8	4.37727544159502e-05	1.12227978279482e-05	2.88372105647515e-05	3.71274602325055e-06
ENST00000378438.4	ATP6AP2	X	40440317	40465007	1053	9	2.25979878787439e-05	5.94715732865835e-06	1.46699621247586e-05	1.980868425327e-06
ENST00000378588.4	CYBB	X	37639330	37670170	1713	13	3.4965640935534e-05	8.55348877069618e-06	2.17405601188709e-05	4.671592045967e-06
ENST00000381163.3	GYG2	X	2748229	2799254	1506	11	3.98243606009705e-05	1.35066968599684e-05	2.39413115728732e-05	2.37635216812895e-06
ENST00000247161.3	ELK1	X	47496227	47500840	1287	5	9.3081953276916e-06	2.98131700961683e-06	5.95723611612188e-06	3.69642201952889e-07
ENST00000457435.1	CXorf28	X	3189873	3202222	189	3	1.16246808499554e-06	2.93776404750021e-07	7.25776055563034e-07	1.4291562468248e-07
ENST00000378505.2	RPGR	X	38144792	38186620	3459	15	2.63634727175247e-05	6.83008096272966e-06	1.65570719461294e-05	2.97631980866556e-06
ENST00000379484.5	MBTPS2	X	21857852	21900773	1560	11	3.08032255361524e-05	7.81584322611752e-06	1.99405507408469e-05	3.046831569188e-06
ENST00000398491.2	PRPS2	X	12809616	12840915	966	7	2.67930295231434e-05	8.39021602805921e-06	1.6567114533101e-05	1.83569896198315e-06
ENST00000380488.4	ASB9	X	15262627	15287996	885	7	1.85438639188389e-05	5.37599592028607e-06	1.18589473088878e-05	1.30892068966505e-06
ENST00000327968.5	DDX53	X	23018174	23020070	1896	1	3.85343445209562e-05	9.71304324533899e-06	2.48969861974041e-05	3.9243150782132e-06
ENST00000327220.5	FAM9B	X	8993555	9001027	561	7	8.3223668327594e-06	1.94188643390312e-06	5.54375258048791e-06	8.36727818368375e-07
ENST00000378444.4	BCOR	X	39911361	39937182	5268	14	0.000132464438332316	4.03219012991838e-05	8.29010291521393e-05	9.24150788099272e-06
ENST00000358047.3	FAM47C	X	37026483	37029591	3108	1	8.22641619335607e-05	2.26271415946064e-05	5.67720933862148e-05	2.8649269527395e-06
ENST00000380342.3	TMEM27	X	15646093	15682898	669	6	1.14974087070099e-05	2.80323870110165e-06	7.71184234163641e-06	9.823276642718e-07
ENST00000429584.2	YY2	X	21874602	21875721	1119	1	3.13037477392177e-05	1.05449832735671e-05	1.89849916451535e-05	1.77377282049715e-06
ENST00000307771.7	ZRSR2	X	15808618	15841365	1449	11	2.86178089906458e-05	6.4002510257049e-06	1.79013572556912e-05	4.31620070924978e-06
ENST00000217964.7	TBL1X	X	9621626	9684286	1734	15	4.74175526365306e-05	1.49986459176474e-05	2.75381088430689e-05	4.8807978758143e-06
ENST00000378943.3	GK	X	30671654	30746859	1662	20	3.47044129743443e-05	8.56906413487699e-06	2.17829512753555e-05	4.35239756411185e-06
ENST00000338702.3	MAOA	X	43515589	43603760	1584	15	3.72348784079372e-05	9.9044658765246e-06	2.37463930998866e-05	3.58401943152605e-06
ENST00000302548.4	GPR82	X	41586279	41587290	1011	1	1.73580298391598e-05	4.39229476880963e-06	1.17000914762754e-05	1.26564359407475e-06
ENST00000218075.4	GLRA2	X	14548179	14748607	1359	9	3.00062788831488e-05	7.93911163405813e-06	1.91537949527914e-05	2.9133722962993e-06
ENST00000361511.4	PPEF1	X	18725899	18845605	1962	16	4.06425374002316e-05	1.03121346952204e-05	2.50474197437486e-05	5.2829829612626e-06
ENST00000380712.3	AMELX	X	11312908	11318732	618	6	1.27099215482289e-05	3.64605370789386e-06	7.8460963136908e-06	1.2177715266442e-06
ENST00000378533.3	SRPX	X	38008963	38080045	1395	10	3.62541071897733e-05	9.75198031423639e-06	2.18278005582362e-05	4.67432631730075e-06
ENST00000465127.1	TM4SF2	X	37265502	38546921	840	8	1.89087656107969e-05	5.1689041411164e-06	1.22903846414756e-05	1.4494768282049e-06
ENST00000325250.1	MAGEB18	X	26157102	26158134	1032	1	1.43965395041569e-05	3.64008944001441e-06	9.84751601725039e-06	9.0893404689215e-07
ENST00000380622.2	ATXN3L	X	13336985	13338053	1068	1	1.97766529996919e-05	5.41909541069476e-06	1.24247891480438e-05	1.93276844095335e-06
ENST00000356790.2	MAGEB10	X	27839423	27840467	1044	1	2.07143732403812e-05	5.23851833481358e-06	1.38429931345222e-05	1.63286177104545e-06
ENST00000381059.3	VCX	X	7811244	7812057	621	2	6.10399332517779e-06	2.11876507897579e-06	3.67860289860608e-06	3.06625347595921e-07
ENST00000397180.1	RGN	X	46940543	46952346	900	6	1.80138649724727e-05	4.72465740711676e-06	1.16973548370722e-05	1.59185272828369e-06
ENST00000376954.1	ZNF81	X	47705666	47776031	1986	4	3.3986627400614e-05	8.50285890108192e-06	2.24866766256131e-05	2.997091873919e-06
ENST00000379869.3	GPR64	X	19008981	19086952	3054	27	6.09009690960238e-05	1.69096344960462e-05	3.83329586684396e-05	5.658375931538e-06
ENST00000378933.1	TAB3	X	30849543	30877705	2139	7	4.38902808442864e-05	1.02642839581849e-05	2.77388508226567e-05	5.8871460634448e-06
ENST00000380523.4	GEMIN8	X	14027031	14039597	729	3	1.96359084409744e-05	5.19424213067567e-06	1.21837726889054e-05	2.2578936213933e-06
ENST00000464506.1	RAB9A	X	13726865	13727471	606	1	1.26427765883439e-05	3.17728659306276e-06	7.63965065216103e-06	1.8258393431201e-06
ENST00000378482.2	TSPAN7	X	38420799	38546921	750	7	5.93620432109863e-06	1.70472237068852e-06	3.78595774020324e-06	4.4552421020688e-07
ENST00000451261.2	DCAF8L2	X	27765012	27766908	1896	1	1.47198049491505e-05	3.95264254652372e-06	9.51507971545558e-06	1.25208268717117e-06
ENST00000379361.4	PTCHD1	X	23352992	23412302	2667	3	5.90889928290442e-05	1.71861519243564e-05	3.87108107501037e-05	3.19203015458415e-06
ENST00000378616.3	XK	X	37545214	37587715	1335	3	3.05534377838703e-05	9.38888181363313e-06	1.88461060363225e-05	2.31844993391462e-06
ENST00000321143.4	HCCS	X	11130180	11139930	807	6	1.90644723903886e-05	4.94246940036954e-06	1.1852541230288e-05	2.2694617597311e-06
ENST00000339042.4	DUSP21	X	44703378	44703951	573	1	1.80858815243725e-05	5.6412899604444e-06	1.17825858929482e-05	6.6200567097995e-07
ENST00000338883.4	MAP3K15	X	19378866	19533379	3942	29	0.000108136134638409	3.26537378621395e-05	6.56266381647669e-05	9.85575861150209e-06
ENST00000467482.1	GPR143	X	9693785	9733857	1215	9	8.98981024384887e-06	2.91535978428175e-06	5.49824281563596e-06	5.76207643931165e-07
ENST00000336949.6	MID1IP1	X	38664199	38664751	552	1	1.86916990199441e-05	6.49695665415484e-06	1.15654599341001e-05	6.29282431689189e-07
ENST00000379270.4	SAT1	X	23801468	23803973	516	6	1.09551933028016e-05	2.95987745600029e-06	7.00734473567261e-06	9.8797111112865e-07
ENST00000398000.2	CXorf36	X	45010896	45060071	1302	5	1.57363881211785e-05	4.761247723171e-06	9.92662087153501e-06	1.04851952647246e-06
ENST00000357412.1	CXorf24	X	47343003	47343288	285	1	2.85998216203266e-06	7.76761916820801e-07	1.84495965780113e-06	2.38260587410724e-07
ENST00000380913.3	SHROOM2	X	9754585	9914977	4851	10	9.32874150663408e-05	2.99149083752684e-05	5.82754239348929e-05	5.09708275617943e-06
ENST00000379303.5	ACOT9	X	23722010	23761261	1347	16	2.79155914246094e-05	6.97057904771749e-06	1.75305259543876e-05	3.4144864225043e-06
ENST00000379643.5	MAP7D2	X	20028920	20134997	2322	16	5.49387048288945e-05	1.37480808223084e-05	3.42169104772001e-05	6.9737135293859e-06
ENST00000276079.8	NONO	X	70510487	70519926	1416	10	3.44724378640999e-05	6.53298361454434e-06	2.29774616447485e-05	4.96199260480715e-06
ENST00000396435.3	IQSEC2	X	53263400	53350321	4467	15	4.52171465159984e-05	1.26300465052992e-05	2.99294134216407e-05	2.65768658905843e-06
ENST00000540800.1	NHSL2	X	71130937	71363424	3678	8	3.00706807429545e-05	8.61586834090679e-06	1.96966138411373e-05	1.75819856091038e-06
ENST00000315869.7	TFE3	X	48887668	48900752	1728	10	2.95366464933601e-05	8.60644345706681e-06	1.87956946986046e-05	2.13450833768864e-06
ENST00000358697.4	ZXDA	X	57934454	57936854	2400	1	1.84754868501004e-05	6.47565532186777e-06	1.13157251443482e-05	6.84106383884499e-07
ENST00000333026.3	DGAT2L6	X	69397432	69424956	1014	7	1.58375967988998e-05	3.65609361694126e-06	9.79387181927861e-06	2.3876313626799e-06
ENST00000303227.6	GLOD5	X	48620194	48631851	483	4	2.81318091478257e-06	7.34095652240004e-07	1.82756314215e-06	2.51522120392568e-07
ENST00000508866.2	USP27X	X	49644910	49646227	1317	1	1.29220963627125e-05	3.92508832537599e-06	8.17759149278991e-06	8.19416544546563e-07
ENST00000252677.3	BMP15	X	50653783	50659607	1179	2	1.10160180615732e-05	2.56562816397295e-06	7.25943618934734e-06	1.19095370825288e-06
ENST00000218056.5	WDR13	X	48456384	48463420	1458	9	4.69285781060061e-05	1.27930263398844e-05	3.16593470040737e-05	2.47620476204805e-06
ENST00000376358.3	AF196779.12	X	48929527	48935754	879	7	8.31624419453337e-06	2.44214551334595e-06	5.25509285658993e-06	6.19005824597489e-07
ENST00000375151.4	TSR2	X	54466854	54470983	576	5	1.29193213272792e-05	3.77106298655692e-06	8.02278411871506e-06	1.12547422200721e-06
ENST00000362002.2	ASB12	X	63444214	63445530	957	2	2.16448769854292e-05	5.65104485628125e-06	1.45815106253586e-05	1.41232150378935e-06
ENST00000376441.1	GRIPAP1	X	48830604	48858640	2526	26	5.90769818167768e-05	1.41484854231674e-05	3.84317670023387e-05	6.49672939127075e-06
ENST00000342995.2	CXorf67	X	51149868	51151380	1512	1	3.56578945612077e-05	1.0116941686195e-05	2.32342047005949e-05	2.30674817441783e-06
ENST00000374519.2	P2RY4	X	69478376	69479474	1098	1	2.8217081336994e-05	7.40412517230921e-06	1.89226014097912e-05	1.89035475489355e-06
ENST00000239666.4	PDZD11	X	69506931	69509191	423	6	9.4076375884094e-06	1.99701416728923e-06	6.08663667942661e-06	1.32398674169355e-06
ENST00000298396.2	SSX3	X	48206938	48214684	567	6	1.33490639263808e-05	3.53090179294456e-06	8.8087103462974e-06	1.00945178713885e-06
ENST00000374274.3	SNX12	X	70280865	70288156	489	4	1.1985391394196e-05	3.33483371073397e-06	7.86536712826526e-06	7.85190555196774e-07
ENST00000351072.1	XAGE5	X	52841590	52847237	327	4	6.81289201122559e-06	1.34398648027794e-06	3.670267602738e-06	1.79863792820965e-06
ENST00000358741.3	NLGN3	X	70367599	70389947	2547	7	6.78016700462065e-05	1.98319665925272e-05	4.34425692265687e-05	4.52713422711055e-06
ENST00000374202.2	IL2RG	X	70327585	70331389	1110	8	1.48653967858297e-05	3.84282702011179e-06	9.26812778996269e-06	1.75444197575525e-06
ENST00000375511.3	SPANXN5	X	52825527	52826388	219	2	3.76288301997576e-06	1.06676571149501e-06	2.3545083646304e-06	3.4160894385035e-07
ENST00000262850.7	RRAGB	X	55744760	55784776	1125	11	2.51665133011501e-05	5.70885891195234e-06	1.64661423902448e-05	2.99151199895295e-06
ENST00000375006.3	PFKFB1	X	54959835	55020440	1416	14	3.32139098807099e-05	7.23752041268253e-06	2.05000748105626e-05	5.47631465746475e-06
ENST00000375327.3	RIBC1	X	53453224	53457936	1140	6	2.79611138452224e-05	5.9286708341253e-06	1.81329335189903e-05	3.8995094921068e-06
ENST00000495186.1	EBP	X	48382159	48386845	693	4	1.5401622100995e-05	4.2617716216791e-06	9.45058646867446e-06	1.68926401064145e-06
ENST00000204961.4	EFNB1	X	68049619	68060497	1041	5	1.11661205278332e-05	3.20938347025232e-06	7.33388217172087e-06	6.22854885859979e-07
ENST00000376265.2	CACNA1F	X	49061596	49089771	5934	48	9.17657017073553e-05	2.49323623837682e-05	5.88985084871377e-05	7.93483083644936e-06
ENST00000374737.4	VSIG4	X	65242104	65259840	1200	8	2.54896116144724e-05	6.65814602866475e-06	1.6678177161404e-05	2.1532884244036e-06
ENST00000376088.3	CLCN5	X	49689908	49856876	2451	13	4.82885660351552e-05	1.1873926731929e-05	3.1288814345547e-05	5.12582495767925e-06
ENST00000373695.1	ACRC	X	70800671	70832832	2076	12	5.5546156930473e-05	1.8950003070438e-05	3.33018969561278e-05	3.2942569039072e-06
ENST00000263233.4	SYP	X	49047893	49056645	942	6	2.5665801290339e-05	9.00188082039565e-06	1.46180122711522e-05	2.04590819879117e-06
ENST00000374852.3	MTMR8	X	63488416	63615243	2115	14	3.92602740515031e-05	9.08197251767316e-06	2.66382254021158e-05	3.5400761317141e-06
ENST00000374919.3	SPIN3	X	57020603	57021380	777	1	1.60961238348474e-05	4.58767402313024e-06	1.02483448809082e-05	1.2601049308089e-06
ENST00000336470.4	GNL3L	X	54558999	54587035	1749	15	4.10869161035669e-05	1.01586131090516e-05	2.7690292351535e-05	3.2380106429803e-06
ENST00000373669.2	PIN4	X	71401560	71417376	471	4	6.88347351563787e-06	1.87030442828578e-06	4.53349068768438e-06	4.79678399667707e-07
ENST00000218224.4	PQBP1	X	48755792	48760361	798	6	9.34990562863182e-06	2.44558687280171e-06	6.00352186416769e-06	9.00796891662409e-07
ENST00000375180.2	FAM120C	X	54099465	54209631	3291	16	8.29124516285862e-05	2.29622038372227e-05	5.22505700876768e-05	7.69967770368665e-06
ENST00000376390.4	PRAF2	X	48929527	48931646	537	3	7.78191020507054e-06	2.59029861654206e-06	4.79612474410055e-06	3.95486844427935e-07
ENST00000376919.3	SSX1	X	48116676	48125822	567	6	1.18121833993456e-05	3.4484893504783e-06	7.3614528171844e-06	1.0022412316829e-06
ENST00000374022.3	GJB1	X	70443557	70444409	852	1	2.24666827522715e-05	5.95951653918562e-06	1.50512392570875e-05	1.45592695599834e-06
ENST00000339140.3	FOXR2	X	55650144	55651080	936	1	1.67670606010351e-05	4.19224076478777e-06	1.08304475918452e-05	1.74437224440215e-06
ENST00000376227.3	CCDC22	X	49092096	49106722	1884	17	1.85120428919701e-05	4.54912986004988e-06	1.22395347064141e-05	1.72337832550607e-06
ENST00000373518.1	NAP1L6	X	72347397	72347721	324	1	2.74724732659978e-06	8.53336989272684e-07	1.66290109143669e-06	2.31009245890405e-07
ENST00000252338.4	FAM155B	X	68725125	68749799	1419	3	1.23629134419293e-05	4.03654972821328e-06	7.60140002891738e-06	7.24963684798641e-07
ENST00000373542.4	PHKA1	X	71800851	71933728	3672	32	7.78808639419046e-05	1.77387189536566e-05	4.87688448732101e-05	1.13733001150379e-05
ENST00000375442.4	TSPYL2	X	53111680	53117121	2082	7	2.49397806255417e-05	7.47964246105781e-06	1.58995638709321e-05	1.56057429355182e-06
ENST00000332582.4	GPR173	X	53105803	53106925	1122	1	3.04935208833744e-05	9.00958418563633e-06	2.0038674844752e-05	1.4452618529861e-06
ENST00000330258.3	AMER1	X	63409758	63413166	3408	1	6.75432087980572e-05	1.61382752834512e-05	4.40221970121427e-05	7.38273650246329e-06
ENST00000358526.2	AKAP4	X	49955602	49965540	2565	6	4.58333155235081e-05	1.2139714064027e-05	2.98570569791296e-05	3.83654448035155e-06
ENST00000450752.1	EDA2R	X	65819325	65835862	957	6	6.33175254485202e-06	1.62960994688006e-06	4.09901532921126e-06	6.03127268760696e-07
ENST00000374971.1	PAGE2B	X	55102474	55105231	336	4	4.8032146361159e-06	1.23331945346838e-06	3.10838805965838e-06	4.61507122989138e-07
ENST00000348411.2	FTSJ1	X	48336435	48341406	990	11	2.50698119276322e-05	7.36700011698182e-06	1.55765263460979e-05	2.12628546455243e-06
ENST00000376876.3	SLC38A5	X	48317318	48326311	1419	15	2.19204122787669e-05	6.22193087863365e-06	1.38867075550211e-05	1.8117738451121e-06
ENST00000156084.4	OTUD5	X	48780450	48814832	1716	9	1.51007792176478e-05	4.75764997852627e-06	9.33915466259176e-06	1.00397457652982e-06
ENST00000311798.1	SSX5	X	48047066	48054794	690	7	1.63091058529933e-05	4.36636189222266e-06	1.06762050427582e-05	1.2665389180125e-06
ENST00000334136.5	HDAC6	X	48661099	48683022	3648	28	8.46623303803053e-05	2.30759213319889e-05	5.48758219376351e-05	6.71058711068132e-06
ENST00000338957.4	ZC3H12B	X	64708681	64723089	2511	5	5.39673850147675e-05	1.22712917683382e-05	3.60836596309021e-05	5.6124336155272e-06
ENST00000339534.2	ZCCHC13	X	73524101	73524602	501	1	1.46810174545799e-05	3.87695235292309e-06	9.13696154693081e-06	1.66710355472595e-06
ENST00000374599.3	STARD8	X	67867724	67944264	3312	15	7.99262069872582e-05	2.15727271122141e-05	5.24587672102051e-05	5.89471266483902e-06
ENST00000373514.2	CDX4	X	72667089	72674421	855	3	2.4754576759984e-05	8.13649730981674e-06	1.51864014279802e-05	1.43167802218705e-06
ENST00000374299.3	SLC7A3	X	70145662	70149847	1860	11	4.12228134340361e-05	1.14640082060024e-05	2.69185413089581e-05	2.84026391907555e-06
ENST00000276101.3	AWAT2	X	69261657	69269782	1002	7	2.12939387530317e-05	4.95179066691727e-06	1.43003550947114e-05	2.041792991403e-06
ENST00000355520.5	OPHN1	X	67268265	67652862	2409	23	4.90009244395887e-05	1.29700455959201e-05	3.16429160630375e-05	4.3879627806311e-06
ENST00000374403.3	KIF4A	X	69510308	69640115	3699	30	7.92500967863735e-05	1.88345194319767e-05	5.04122704112695e-05	1.00033069431273e-05
ENST00000376687.3	SUV39H1	X	48555175	48565961	1239	6	3.52656366733086e-05	8.84213575688904e-06	2.38400949059279e-05	2.58340601049157e-06
ENST00000453994.2	GDPD2	X	69644834	69652936	1773	16	3.75328908415812e-05	9.5753757334417e-06	2.31043505551913e-05	4.85316455294825e-06
ENST00000218436.6	ITIH6	X	54776327	54824643	3942	13	8.16979712156285e-05	2.20590707417754e-05	5.34580176343382e-05	6.18088283951491e-06
ENST00000307959.8	ARR3	X	69489235	69501616	1167	16	2.63750574942087e-05	6.89049815514082e-06	1.6494438447795e-05	2.9901208912729e-06
ENST00000373719.3	OGT	X	70753149	70793644	3141	22	6.79780546820012e-05	1.66229624727851e-05	4.38298083735971e-05	7.52528383561901e-06
ENST00000374987.3	APEX2	X	55026855	55033868	1557	6	3.55223945836964e-05	8.94646906976544e-06	2.4485898610094e-05	2.09002690383696e-06
ENST00000375068.1	MAGED2	X	54835764	54842115	1821	11	1.73046233554413e-05	4.27480080939044e-06	1.1203585497275e-05	1.82623704877588e-06
ENST00000376317.3	PRICKLE3	X	49032021	49042750	1848	9	1.51438731715132e-05	3.92582538063469e-06	1.0268926656852e-05	9.49121134026535e-07
ENST00000357988.5	PHF8	X	53965590	54071323	3183	22	7.11257539440773e-05	1.86380993404865e-05	4.53142986248568e-05	7.173355978734e-06
ENST00000276072.3	TAF1	X	70586164	70683896	5682	38	0.000123268524003179	2.83373977560557e-05	8.19153379623526e-05	1.30157882847707e-05
ENST00000374839.3	ZC4H2	X	64137662	64196257	675	5	1.44338672277614e-05	3.59676308410935e-06	9.40501327995243e-06	1.43209086369965e-06
ENST00000519203.1	PAGE3	X	55284938	55290336	342	4	6.47461125456698e-06	1.62929210237093e-06	4.1806758391706e-06	6.6464331302545e-07
ENST00000322213.4	SMC1A	X	53407023	53449549	3702	25	8.37809319706468e-05	1.83124496061021e-05	5.64987425143417e-05	8.969739850203e-06
ENST00000298181.5	SSX7	X	52674492	52682522	567	6	1.27436538601293e-05	3.71834170256644e-06	8.03113555371821e-06	9.941766038446e-07
ENST00000338352.2	OTUD6A	X	69282374	69283241	867	1	1.38165227195852e-05	4.55639869624334e-06	8.77044303961807e-06	4.89680983723822e-07
ENST00000376020.2	SHROOM4	X	50339694	50557018	4482	9	8.84408253398654e-05	2.23175197081472e-05	5.80366835707013e-05	8.08662206101693e-06
ENST00000376042.1	CCNB3	X	50028163	50094702	4188	11	7.20038520892242e-05	1.969843013849e-05	4.63689009514368e-05	5.93652099929736e-06
ENST00000374552.4	EDA	X	68836152	69255459	1176	8	2.98122063506378e-05	8.62407223361967e-06	1.92025786609659e-05	1.98555545605226e-06
ENST00000338270.1	ERAS	X	48687533	48688235	702	1	6.88369442674647e-06	2.09583302549707e-06	4.47772101080733e-06	3.10140390442067e-07
ENST00000395889.2	TEX11	X	69748944	70117396	2823	29	5.20497236702637e-05	1.25513183078946e-05	3.24175746577495e-05	7.08083070461965e-06
ENST00000374080.3	MED12	X	70338604	70362068	6534	45	0.000156636194772903	3.86357308943852e-05	0.000101234989018992	1.67654748595252e-05
ENST00000276066.4	RAB41	X	69502067	69504493	666	8	1.63968018007115e-05	4.58599293219509e-06	1.02348099268822e-05	1.57599894163415e-06
ENST00000338222.5	UBQLN2	X	56590306	56592181	1875	1	4.51108558773094e-05	1.41001962729485e-05	2.86465426161065e-05	2.36411698825445e-06
