transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000313511.3	TUFM	16	28854295	28857590	1368	10	2.8291482991135e-05	8.28737808663501e-06	1.8041650114e-05	1.9624547905e-06
ENST00000303383.3	SHCBP1	16	46615640	46655271	2019	13	2.88941792577865e-05	7.86102212453645e-06	1.8210876585e-05	2.82228054825e-06
ENST00000268296.4	ITGAX	16	31366575	31393228	3492	30	6.34517182507827e-05	1.90043900307826e-05	3.92285091980001e-05	5.218819022e-06
ENST00000395461.3	LAT	16	28996182	29001333	810	12	1.58791645562658e-05	4.80120995076579e-06	9.32349074499999e-06	1.7544638605e-06
ENST00000409939.3	TBC1D10B	16	30369264	30381504	2427	9	1.90462996306108e-05	5.52548998308117e-06	1.20760719109615e-05	1.44473773656809e-06
ENST00000313843.3	STX4	16	31045126	31051124	894	10	1.89056152675183e-05	5.4912496765183e-06	1.2063046872e-05	1.351318719e-06
ENST00000279392.3	HIRIP3	16	30004527	30006926	1671	7	2.86990942516691e-05	7.10208385666909e-06	1.9003363107e-05	2.593647288e-06
ENST00000308893.4	TAOK2	16	29989093	29999301	3708	15	6.34689716953119e-05	1.62391773498114e-05	4.20751771140005e-05	5.15461723150001e-06
ENST00000263025.4	MAPK3	16	30127988	30134530	1140	8	2.50767236479001e-05	7.53226369115012e-06	1.5732333314e-05	1.81212664275e-06
ENST00000287461.3	ZNF689	16	30615584	30621362	1503	3	3.61580134544462e-05	9.75094600769617e-06	2.4172794098e-05	2.23427334875e-06
ENST00000448516.2	KAT8	16	31129002	31142313	1404	10	2.96471653919278e-05	9.01812590967778e-06	1.805892585e-05	2.57011363225e-06
ENST00000406256.3	GDPD3	16	30116192	30124799	957	10	1.79960509906057e-05	4.55042023335569e-06	1.14485562e-05	1.99707455725e-06
ENST00000322610.8	SH2B1	16	28877415	28885141	2271	8	3.9113243532156e-05	1.1275254716406e-05	2.5129120889e-05	2.70886792675e-06
ENST00000262525.4	ZNF629	16	30793038	30795803	2610	2	5.76635774268616e-05	1.88388793688617e-05	3.58763782649999e-05	2.948319793e-06
ENST00000297679.5	HSD3B7	16	30996979	30999504	1110	6	2.16643980404451e-05	6.57034526742956e-06	1.3740627947358e-05	1.35342482565759e-06
ENST00000219789.6	CDIPT	16	29870509	29874178	642	6	5.1295406817587e-06	1.58696446770326e-06	3.24336565164332e-06	2.99210562412127e-07
ENST00000441782.2	KDM8	16	27215413	27232051	1365	8	2.36771135913963e-05	7.4753707356463e-06	1.4257582013e-05	1.94416084275e-06
ENST00000254108.7	FUS	16	31191535	31202759	1581	15	3.00131874062135e-05	7.49960666721345e-06	1.88404779130001e-05	3.673102826e-06
ENST00000538922.1	CD19	16	28943321	28950284	1674	14	2.94182968020374e-05	8.82649561903736e-06	1.8298006214e-05	2.293794969e-06
ENST00000427738.3	CYLD	16	50783609	50830419	2871	17	3.83961455679654e-05	1.03263947632155e-05	2.45500140979999e-05	3.51973670675e-06
ENST00000252797.2	ZNF764	16	30566514	30569503	1227	3	2.77217926817508e-05	8.72455078669839e-06	1.77868290039577e-05	1.21041289109468e-06
ENST00000394747.1	ABCC11	16	48201184	48265832	4149	29	6.7308615263872e-05	1.91827812713717e-05	4.26479783580003e-05	5.4778556345e-06
ENST00000308748.5	ASPHD1	16	29912292	29917218	1173	3	1.80528151713827e-05	5.21178029510192e-06	1.17273532295071e-05	1.11368164677367e-06
ENST00000300870.10	ZNF267	16	31885287	31927802	2232	4	2.77356322656882e-05	6.2593069074384e-06	1.82058711539998e-05	3.27045420425e-06
ENST00000160827.4	KIF22	16	29802080	29816631	1998	14	3.77668898337677e-05	9.31991796351774e-06	2.4965638989e-05	3.48133288125e-06
ENST00000268459.3	NKD1	16	50582464	50667692	1413	10	2.67249975194087e-05	7.8620812254541e-06	1.62364142389987e-05	2.6265020549559e-06
ENST00000300589.2	NOD2	16	50731154	50765730	3123	12	5.4423952877738e-05	1.6089639919488e-05	3.4363342564e-05	3.97097039425001e-06
ENST00000394975.2	VKORC1	16	31102454	31106050	492	3	1.02620875671504e-05	3.1850517723016e-06	6.53903138347428e-06	5.38004411374514e-07
ENST00000609618.1	PAGR1	16	29827846	29831075	765	3	5.45898837157517e-06	1.73129798670228e-06	3.39004950548811e-06	3.37640879384782e-07
ENST00000563197.1	INO80E	16	30007631	30016763	735	7	9.64810563344672e-06	3.21012121705332e-06	5.80508764089146e-06	6.32896775501946e-07
ENST00000562435.1	NETO2	16	47117131	47177523	1578	9	2.39381653923382e-05	5.49991719433829e-06	1.49788661019999e-05	3.459382096e-06
ENST00000299191.3	C16orf78	16	49407850	49433189	798	5	1.31885241325771e-05	3.01916585282712e-06	8.42089298e-06	1.74846529975e-06
ENST00000562818.1	C16orf97	16	52060279	52107796	381	6	1.18291645579939e-06	2.95966680824035e-07	7.28575002044098e-07	1.58374772931258e-07
ENST00000542965.2	PRR14	16	30662966	30667632	1758	11	3.48920801733887e-05	8.62886020738865e-06	2.270675055e-05	3.556469416e-06
ENST00000394697.2	ADCY7	16	50322090	50349416	3243	25	7.0613004836088e-05	2.22990254953376e-05	4.42379691820004e-05	4.07601015875e-06
ENST00000261588.4	KIAA0556	16	27561491	27789950	4857	28	9.10168739023602e-05	2.70262837733602e-05	5.6336469819e-05	7.65412031000001e-06
ENST00000356721.3	SIAH1	16	48395490	48399388	942	2	1.46651522883761e-05	3.76500291262612e-06	9.26360762400002e-06	1.63654175175e-06
ENST00000252799.3	ZNF747	16	30544379	30546000	576	2	6.88495491674613e-06	2.15638681666053e-06	4.4469281258677e-06	2.81639974217899e-07
ENST00000316491.9	ZNF720	16	31724753	31770697	381	5	5.27696647180977e-06	1.21307692206626e-06	3.4739390307687e-06	5.89950518974816e-07
ENST00000395630.1	SULT1A2	16	28603348	28607251	888	7	1.56495453751775e-05	4.2014874229275e-06	9.92742767199998e-06	1.52063028025e-06
ENST00000394863.3	TGFB1I1	16	31483509	31488897	1386	11	3.0457618784369e-05	9.47525974011901e-06	1.8878217529e-05	2.10414151525e-06
ENST00000247470.9	PYCARD	16	31212905	31214011	588	3	4.11285783496974e-06	1.45218437469844e-06	2.48572747765456e-06	1.74945982616732e-07
ENST00000561648.1	ZNF423	16	49525185	49856596	3855	8	7.81764059791365e-05	2.55238852261357e-05	4.91993873020008e-05	3.453133451e-06
ENST00000568000.1	KCTD13	16	29918192	29937354	990	6	2.16718648656043e-05	6.96364785079679e-06	1.35837835113913e-05	1.12443350341623e-06
ENST00000299138.7	VPS35	16	46694383	46723045	2391	17	3.28968271991204e-05	7.57586662987054e-06	2.08994828709999e-05	4.42147769825e-06
ENST00000219197.6	CBLN1	16	49313314	49315376	582	3	1.34399158165795e-05	4.47273112607947e-06	8.235741215e-06	7.314434755e-07
ENST00000268281.4	PRSS36	16	31150458	31161356	2568	15	2.97618807682827e-05	9.08241474137724e-06	1.84026690572945e-05	2.2767969696109e-06
ENST00000357084.3	ATP2A1	16	28889992	28915526	3006	22	5.91622391446304e-05	1.72611077143802e-05	3.71025115680002e-05	4.79861986225e-06
ENST00000320159.2	ZNF48	16	30407115	30410428	1857	2	3.58023291946373e-05	8.60660174213732e-06	2.4432965941e-05	2.7627615115e-06
ENST00000321367.3	SEPT1	16	30389754	30394125	1245	12	2.39230788854945e-05	6.40630941885049e-06	1.54226192883139e-05	2.09415017833009e-06
ENST00000380495.4	FAM57B	16	30036503	30041848	825	5	1.50200077732124e-05	4.7502114947507e-06	9.24044114085603e-06	1.02935513760571e-06
ENST00000394951.1	BCKDK	16	31120544	31123586	1239	11	2.88745248090972e-05	8.49611675359719e-06	1.8984000524e-05	1.3944075315e-06
ENST00000318663.4	ORAI3	16	30960610	30965165	888	2	9.40751164451834e-06	2.91439303670144e-06	6.14852873482144e-06	3.4458987299546e-07
ENST00000311008.11	SPNS1	16	28986472	28995620	1587	12	3.56723266509662e-05	1.11597140077161e-05	2.28436668780001e-05	1.66894576525e-06
ENST00000219746.9	TOX3	16	52473136	52580635	1731	7	1.15199854410497e-05	3.38246595120962e-06	7.12807038607869e-06	1.00944910376135e-06
ENST00000360121.3	SPN	16	29675049	29676252	1203	1	2.0999184935564e-05	6.31645931406414e-06	1.38772476079999e-05	8.05478013500001e-07
ENST00000320640.6	ITFG1	16	47189629	47494956	1839	18	2.92589693308567e-05	7.96886293860673e-06	1.7956735739e-05	3.33337065325e-06
ENST00000262384.3	N4BP1	16	48576814	48643883	2691	7	3.6831205566658e-05	1.02828451074081e-05	2.37756686839999e-05	2.77269177525e-06
ENST00000299192.7	HEATR3	16	50100042	50138972	2043	15	3.37594216302369e-05	1.01622134462371e-05	2.07557384659998e-05	2.841469718e-06
ENST00000302964.3	PYDC1	16	31228079	31228349	270	1	8.57699808181665e-06	2.90571000006665e-06	5.457605728e-06	2.1368235375e-07
ENST00000436909.3	PAPD5	16	50186863	50263239	2097	13	1.47724598026131e-05	4.7389554616817e-06	9.00481228296408e-06	1.02869205796736e-06
ENST00000324685.6	RNF40	16	30773866	30785435	3006	19	5.99285476213798e-05	1.47739348436295e-05	3.86837393560003e-05	6.47087342175001e-06
ENST00000356798.6	ITGAL	16	30484158	30532986	3513	31	5.85661515778727e-05	1.73700981671225e-05	3.66418740830002e-05	4.55417932775001e-06
ENST00000251020.4	SALL1	16	51171022	51185152	3975	3	6.77183534338529e-05	2.15741724941027e-05	4.24688664810002e-05	3.67531445875e-06
ENST00000300575.2	C16orf92	16	30034675	30035548	399	4	6.18788003052619e-06	1.84138621268918e-06	3.84204183446174e-06	5.0445198337527e-07
ENST00000356183.4	GTF3C1	16	27472670	27561211	6330	37	0.000120753513837164	3.37670352169137e-05	7.70713060330001e-05	9.91517258724998e-06
ENST00000395384.4	QPRT	16	29690518	29708732	894	4	1.92897676159075e-05	6.72788249440746e-06	1.1632826411e-05	9.29058710500001e-07
ENST00000395547.2	ATXN2L	16	28834580	28847801	3294	23	6.20665192778662e-05	1.81010475488662e-05	3.8991072121e-05	4.974399608e-06
ENST00000566029.1	CHD9	16	53190001	53358807	8646	38	0.000115572488692851	2.68064836808517e-05	7.40641595589994e-05	1.4701845453e-05
ENST00000563588.1	PHKG2	16	30760141	30768418	1221	9	2.51335390565452e-05	6.38935137279523e-06	1.624473072e-05	2.49945696375e-06
ENST00000219782.6	MAZ	16	29818022	29821063	1482	5	1.09949622571151e-05	4.03073739714885e-06	6.56604814710765e-06	3.98176712858625e-07
ENST00000280606.6	PRSS53	16	31095110	31100130	1662	11	2.63704328340709e-05	7.59605447948366e-06	1.6574630807345e-05	2.19974754724222e-06
ENST00000398841.1	YPEL3	16	30104030	30106803	474	4	7.37748121730708e-06	2.27079468580708e-06	4.608402555e-06	4.982839765e-07
ENST00000543610.1	C16orf93	16	30768796	30773069	996	9	2.10460980647034e-05	6.30900147945338e-06	1.3099879948e-05	1.63721663725e-06
ENST00000317089.5	DNAJA2	16	46990940	47007483	1239	9	1.99074779412424e-05	5.04709726349243e-06	1.2601605677e-05	2.25877500075e-06
ENST00000341901.4	SBK1	16	28328712	28332242	1275	3	1.16904304969631e-05	3.92515040145565e-06	7.49698686411457e-06	2.68293231392888e-07
ENST00000380412.5	ZNF768	16	30535837	30537734	1623	2	3.32536045216448e-05	9.34484775664483e-06	2.1903333667e-05	2.005423098e-06
ENST00000289968.6	ARHGAP17	16	24931450	25026582	2646	20	4.35097255486922e-05	1.27375323159423e-05	2.70081485909999e-05	3.76404464175e-06
ENST00000458059.3	CNEP1R1	16	50059226	50069369	429	7	4.04305539602135e-06	9.22775504580793e-07	2.43630168711543e-06	6.83978204325119e-07
ENST00000215095.5	STX1B	16	31004141	31021717	867	10	1.84127986477691e-05	5.20856177726912e-06	1.1835594768e-05	1.3686421025e-06
ENST00000262518.4	SRCAP	16	30712145	30751054	9693	32	0.000161236504312856	4.05248905823574e-05	0.000107447856421999	1.32637573085e-05
ENST00000337929.3	IL21R	16	27441392	27460604	1617	8	2.71085544676298e-05	8.3324982203799e-06	1.68030203989999e-05	1.97303584825e-06
ENST00000350119.4	DOC2A	16	30017506	30021543	1203	10	2.70052829712903e-05	8.60322374179035e-06	1.6831227317e-05	1.5708319125e-06
ENST00000268314.4	ARMC5	16	31470845	31478210	2808	6	5.51952722424693e-05	1.6892291357027e-05	3.53791120768351e-05	2.92386880860722e-06
ENST00000566848.1	TMEM219	16	29974464	29982866	723	4	1.03496977964758e-05	2.90285665997577e-06	6.67742401399999e-06	7.694171225e-07
ENST00000320805.4	NFATC2IP	16	28962332	28975184	1260	8	6.62600044370997e-06	1.8805106135245e-06	4.30904119950713e-06	4.3644863067834e-07
ENST00000399069.3	LCMT1	16	25123204	25189344	1005	11	1.66214490064152e-05	4.43241237566521e-06	1.0271481348e-05	1.91755528275e-06
ENST00000400752.4	ZG16	16	29790587	29791740	504	3	3.88020186623449e-06	1.03683105073514e-06	2.4653808746217e-06	3.77989940877648e-07
ENST00000433154.1	CCDC79	16	66788878	66830701	2184	17	9.64845701333829e-06	2.31457249648943e-06	6.15228102668998e-06	1.18160349015888e-06
ENST00000290949.3	ATP6V0D1	16	67472430	67514989	1056	8	2.24233595189335e-05	6.95092307843352e-06	1.4045828314e-05	1.4266081265e-06
ENST00000219244.4	CCL17	16	57447844	57449773	285	3	4.46650384517472e-06	1.29148831242472e-06	2.68325114e-06	4.9176439275e-07
ENST00000306061.6	MT1E	16	56659763	56660883	186	3	3.5457340132453e-06	1.1599503527453e-06	2.082941306e-06	3.028423545e-07
ENST00000219169.4	NUTF2	16	67899033	67904816	384	4	6.61559835656886e-06	2.19682074156886e-06	3.704209976e-06	7.14567639e-07
ENST00000309137.8	FAM192A	16	57188201	57207766	765	6	1.17076318545443e-05	3.03459220204432e-06	6.79941007900001e-06	1.8736295735e-06
ENST00000290552.7	IRX6	16	55359003	55364217	1341	6	3.051887792908e-05	9.18408176333012e-06	1.83142626489999e-05	3.02053351675e-06
ENST00000291041.5	PSKH1	16	67942652	67961545	1275	2	2.64504711377817e-05	6.30491834753166e-06	1.8670689555e-05	1.47486323525e-06
ENST00000451102.2	TK2	16	66545870	66583964	798	10	1.48605176069583e-05	4.05108056819087e-06	9.55934569568785e-06	1.25009134307955e-06
ENST00000317091.4	CES2	16	66969346	66977928	1872	12	3.35786516229983e-05	1.00581297244983e-05	2.1155651609e-05	2.3648702895e-06
ENST00000219252.5	POLR2C	16	57496636	57505031	828	9	1.63788721451609e-05	4.76628482041097e-06	9.65253970099997e-06	1.96004762375e-06
ENST00000264001.4	CKLF	16	66586618	66599914	459	4	7.61573410502268e-06	2.15198618752267e-06	4.86312755800001e-06	6.006203595e-07
ENST00000245185.5	MT2A	16	56642567	56643266	186	3	3.62787786189903e-06	1.24436910964903e-06	2.080892148e-06	3.0261660425e-07
ENST00000340099.4	DOK4	16	57507288	57513419	981	8	1.99195624435047e-05	5.68632951025471e-06	1.2993123958e-05	1.24010897525e-06
ENST00000334346.2	MT1B	16	56685865	56686977	186	3	2.90245826257177e-06	7.86935097571768e-07	1.833605413e-06	2.81917752e-07
ENST00000422611.2	SLC12A4	16	67978742	68002557	3264	23	6.54406286089881e-05	1.95780449282379e-05	4.15876460510002e-05	4.27493762975001e-06
ENST00000379661.3	KATNB1	16	57771155	57790858	1968	19	4.43006141715886e-05	1.35271651723387e-05	2.77495657699999e-05	3.02388322925e-06
ENST00000264005.5	LCAT	16	67973806	67978004	1323	6	2.5695147801183e-05	7.59475099168296e-06	1.6674636077e-05	1.4257607325e-06
ENST00000268793.4	DPEP3	16	68009667	68014358	1542	10	3.08434724159269e-05	8.89041962867676e-06	2.01387930760001e-05	1.81425971125e-06
ENST00000426538.2	GINS3	16	58426505	58438633	768	4	1.24949736736329e-05	3.70692958563292e-06	7.72910378800001e-06	1.0589403e-06
ENST00000268797.7	GFOD2	16	67709057	67719618	1158	2	2.37729178023453e-05	7.09335539584533e-06	1.5408344433e-05	1.2712179735e-06
ENST00000379500.2	CMTM1	16	66600416	66612904	861	4	1.75307712124116e-05	5.71515562891164e-06	1.0969640252e-05	8.459753315e-07
ENST00000304372.5	KCTD19	16	67323471	67360610	2781	16	4.19396240114003e-05	1.16862413986503e-05	2.6237867749e-05	4.01551486375e-06
ENST00000409037.1	LRRC29	16	67241507	67244091	672	4	4.01189562062395e-06	1.13061426825193e-06	2.44576214116472e-06	4.35519211207307e-07
ENST00000422424.2	FAM96B	16	66966105	66968267	492	5	1.02824304555478e-05	3.25355764795806e-06	6.65540096796801e-06	3.73471839621703e-07
ENST00000290881.7	KIAA0895L	16	67210713	67214513	1416	6	3.07595878654962e-05	8.26114189983794e-06	2.05009156898011e-05	1.99753027585711e-06
ENST00000394282.4	NDRG4	16	58498334	58545480	1176	16	2.1119467329041e-05	6.32979706254101e-06	1.3144754491e-05	1.6449157755e-06
ENST00000290871.5	TEPP	16	58010375	58021330	897	8	1.79450669004499e-05	5.26303411634226e-06	1.11165426634423e-05	1.56549012066537e-06
ENST00000454102.2	AC040160.1	16	67244456	67260901	543	3	2.13081413081514e-06	6.12524809719164e-07	1.33833284561349e-06	1.7995647548249e-07
ENST00000303334.4	CES3	16	66995210	67006952	1716	13	2.96892873314969e-05	8.58871093024693e-06	1.8553440031e-05	2.54713637025e-06
ENST00000200676.3	CETP	16	56995891	57017578	1482	16	2.45622135262757e-05	7.21183827402572e-06	1.4754672077e-05	2.59570317525e-06
ENST00000359154.2	WWP2	16	69820913	69973843	2613	23	5.1881738631006e-05	1.45547789062559e-05	3.27939947550001e-05	4.53296496975001e-06
ENST00000254950.11	VPS4A	16	69345414	69358212	1314	11	2.56307585124548e-05	7.51691859370486e-06	1.58012696019999e-05	2.31257031675e-06
ENST00000317506.3	RANBP10	16	67760330	67840439	1863	14	3.53962511399687e-05	1.03581784259687e-05	2.1991822877e-05	3.046249837e-06
ENST00000603068.1	TERF2	16	69390800	69419748	1503	10	2.75425138538341e-05	7.6676979013341e-06	1.773374068e-05	2.1410752725e-06
ENST00000388812.4	GPR56	16	57684199	57697494	2082	13	3.63478079392972e-05	1.09056747087973e-05	2.22658217519999e-05	3.1763114785e-06
ENST00000564104.1	TPPP3	16	67424076	67425014	531	3	1.0043017362672e-05	3.15197538267201e-06	6.465342647e-06	4.25699333e-07
ENST00000219207.5	PLLP	16	57290824	57318452	549	4	1.37007580269603e-05	4.72962023096034e-06	8.17002162999999e-06	8.01116166e-07
ENST00000245157.5	BBS2	16	56518672	56553774	2166	17	3.48360645677383e-05	8.44714211698826e-06	2.1803283267e-05	4.58563918375e-06
ENST00000412757.2	DPEP2	16	68021408	68027115	1461	10	2.7217803769801e-05	8.02017105380105e-06	1.7557504085e-05	1.640128631e-06
ENST00000424011.2	CMTM3	16	66638708	66646540	549	5	1.78295308005179e-06	6.33415398409333e-07	1.07415968967229e-06	7.53779919701686e-08
ENST00000304800.9	TMEM208	16	67261121	67263016	522	6	9.1726879143492e-06	2.1956678080992e-06	5.748381609e-06	1.22863849725e-06
ENST00000537866.1	RSPRY1	16	57238570	57272887	1731	14	2.50786605147774e-05	6.3433541060275e-06	1.58271054339999e-05	2.90820097475e-06
ENST00000570495.1	ZFP90	16	68573695	68598601	1911	4	2.51709226786299e-05	6.18811052387999e-06	1.55336139229999e-05	3.44919823175e-06
ENST00000299752.4	CDH16	16	66942294	66951968	2490	17	4.22393156031766e-05	1.24244993156766e-05	2.6376128627e-05	3.4386876605e-06
ENST00000307892.8	CYB5B	16	69458586	69496423	453	5	7.71755805161316e-06	2.18067964361315e-06	4.70478767500001e-06	8.32090733e-07
ENST00000379818.3	MT1M	16	56666643	56667754	186	3	3.43089529718106e-06	1.15618261018106e-06	2.023826325e-06	2.50886362e-07
ENST00000290705.8	MT1A	16	56672650	56673862	186	3	2.32789387558038e-06	5.86326333080382e-07	1.463064748e-06	2.785027945e-07
ENST00000332374.4	MT1H	16	56703796	56704901	186	3	3.07231290968505e-06	9.79728867185049e-07	1.783559323e-06	3.090247195e-07
ENST00000438926.2	SLC12A3	16	56899147	56947317	3093	26	5.78250076179322e-05	1.72154965764321e-05	3.63545716800001e-05	4.2549393615e-06
ENST00000320623.5	NQO1	16	69744878	69760342	825	6	1.2077937273504e-05	3.34074197525397e-06	7.384939948e-06	1.35225535025e-06
ENST00000338437.2	CA7	16	66878390	66887401	795	7	1.50568167516907e-05	4.40638953694068e-06	9.522014269e-06	1.12841294575e-06
ENST00000258201.4	FHOD1	16	67263538	67281313	3495	22	6.86765947572408e-05	1.90375678924902e-05	4.51390781490006e-05	4.49994871575001e-06
ENST00000254940.5	NIP7	16	69373732	69375555	543	5	9.57906527625635e-06	2.60292025125634e-06	6.24542798800001e-06	7.30717037e-07
ENST00000308159.5	NUP93	16	56782159	56878521	2460	21	4.43945750265937e-05	1.19195986660938e-05	2.77046298399999e-05	4.7703465205e-06
ENST00000449549.3	B3GNT9	16	67183179	67184388	1209	1	1.09356944510009e-05	3.86155479059394e-06	6.68176978231953e-06	3.92369878087441e-07
ENST00000262507.6	COQ9	16	57481417	57494536	957	9	1.77146113226608e-05	4.70862630916078e-06	1.119011143e-05	1.8158735835e-06
ENST00000360461.5	PLEKHG4	16	67313947	67322711	3576	21	6.30824849942341e-05	1.72690984487339e-05	3.95037125830002e-05	6.3096739625e-06
ENST00000358514.4	PSMB10	16	67968462	67970652	822	8	2.13420405735689e-05	7.2800597240689e-06	1.2887800299e-05	1.1741805505e-06
ENST00000317147.5	CNOT1	16	58554861	58633241	7131	48	0.000101190119668555	2.44694236793053e-05	6.53382115189997e-05	1.138248447025e-05
ENST00000268802.5	NOB1	16	69776234	69788813	1239	9	2.56124474270815e-05	7.67795456908149e-06	1.6235588652e-05	1.698904206e-06
ENST00000261778.1	TANGO6	16	68877520	69117564	3285	18	4.81113536298293e-05	1.32084677283294e-05	3.03008362179999e-05	4.60204968350001e-06
ENST00000394636.4	IRX5	16	54965110	54967785	1452	3	1.16403528345967e-05	4.55656417245924e-06	6.67165488905836e-06	4.12133773079118e-07
ENST00000422602.2	FAM65A	16	67563725	67580366	3720	22	6.51621136570837e-05	1.72428168010834e-05	4.23818536330003e-05	5.53744322300001e-06
